"YR","PROGRAM","LOC","STATE","ID","REP","BLOCK","ROW","COL","PLOT","Trait","Measurement"
2014,"University of Nebraska","Sidney"," NE","CO11D1645",1,1,1,9,2009,"TW",797
2014,"University of Nebraska","Sidney"," NE","CO11D1645",1,1,1,9,2009,"HT",74
2014,"University of Nebraska","Sidney"," NE","CO11D1647",1,1,1,7,2007,"YLD",5393
2014,"University of Nebraska","Sidney"," NE","CO11D1647",1,1,1,7,2007,"TW",833
2014,"University of Nebraska","Sidney"," NE","CO11D1647",1,1,1,7,2007,"HT",74
2014,"University of Nebraska","Sidney"," NE","CO11D1654",1,20,20,8,2198,"YLD",4230
2014,"University of Nebraska","Sidney"," NE","CO11D1654",1,20,20,8,2198,"TW",767
2014,"University of Nebraska","Sidney"," NE","CO11D1654",1,20,20,8,2198,"HT",72
2014,"University of Nebraska","Sidney"," NE","CO11D1656",1,20,20,5,2195,"YLD",3073
2014,"University of Nebraska","Sidney"," NE","CO11D1656",1,20,20,5,2195,"TW",792
2014,"University of Nebraska","Sidney"," NE","CO11D1656",1,20,20,5,2195,"HT",70
2014,"University of Nebraska","Sidney"," NE","CO11D1657",1,20,20,7,2197,"YLD",4708
2014,"University of Nebraska","Sidney"," NE","CO11D1657",1,20,20,7,2197,"TW",781
2014,"University of Nebraska","Sidney"," NE","CO11D1657",1,20,20,7,2197,"HT",72
2014,"University of Nebraska","Sidney"," NE","CO11D1665",1,20,20,6,2196,"YLD",3322
2014,"University of Nebraska","Sidney"," NE","CO11D1665",1,20,20,6,2196,"TW",754
2014,"University of Nebraska","Sidney"," NE","CO11D1665",1,20,20,6,2196,"HT",66
2014,"University of Nebraska","Sidney"," NE","CO11D1686",1,8,8,8,2078,"YLD",5777
2014,"University of Nebraska","Sidney"," NE","CO11D1686",1,8,8,8,2078,"TW",785
2014,"University of Nebraska","Sidney"," NE","CO11D1686",1,8,8,8,2078,"HT",80
2014,"University of Nebraska","Sidney"," NE","CO11D1715",1,8,8,9,2079,"YLD",5232
2014,"University of Nebraska","Sidney"," NE","CO11D1715",1,8,8,9,2079,"TW",803
2014,"University of Nebraska","Sidney"," NE","CO11D1715",1,8,8,9,2079,"HT",84
2014,"University of Nebraska","Sidney"," NE","CO11D1731",1,8,8,7,2077,"YLD",4089
2014,"University of Nebraska","Sidney"," NE","CO11D1731",1,8,8,7,2077,"TW",776
2014,"University of Nebraska","Sidney"," NE","CO11D1731",1,8,8,7,2077,"HT",72
2014,"University of Nebraska","Sidney"," NE","CO11D1746",1,8,8,10,2080,"YLD",5178
2014,"University of Nebraska","Sidney"," NE","CO11D1746",1,8,8,10,2080,"TW",844
2014,"University of Nebraska","Sidney"," NE","CO11D1746",1,8,8,10,2080,"HT",80
2014,"University of Nebraska","Sidney"," NE","CO11D1758W",1,1,1,4,2004,"YLD",4439
2014,"University of Nebraska","Sidney"," NE","CO11D1758W",1,1,1,4,2004,"TW",794
2014,"University of Nebraska","Sidney"," NE","CO11D1758W",1,1,1,4,2004,"HT",76
2014,"University of Nebraska","Sidney"," NE","CO11D1767",1,1,1,2,2002,"YLD",5972
2014,"University of Nebraska","Sidney"," NE","CO11D1767",1,1,1,2,2002,"TW",795
2014,"University of Nebraska","Sidney"," NE","CO11D1767",1,1,1,2,2002,"HT",78
2014,"University of Nebraska","Sidney"," NE","CO11D1789",1,1,1,3,2003,"YLD",5528
2014,"University of Nebraska","Sidney"," NE","CO11D1789",1,1,1,3,2003,"TW",790
2014,"University of Nebraska","Sidney"," NE","CO11D1789",1,1,1,3,2003,"HT",80
2014,"University of Nebraska","Sidney"," NE","CO11D1799",1,1,1,1,2001,"YLD",4963
2014,"University of Nebraska","Sidney"," NE","CO11D1799",1,1,1,1,2001,"TW",750
2014,"University of Nebraska","Sidney"," NE","CO11D1799",1,1,1,1,2001,"HT",80
2014,"University of Nebraska","Sidney"," NE","CT103",1,22,22,3,3113,"YLD",2939
2014,"University of Nebraska","Sidney"," NE","CT103",1,22,22,3,3113,"TW",808
2014,"University of Nebraska","Sidney"," NE","CT103",1,22,22,3,3113,"HT",60
2014,"University of Nebraska","Sidney"," NE","CT110",1,21,21,10,3110,"YLD",2663
2014,"University of Nebraska","Sidney"," NE","CT110",1,21,21,10,3110,"TW",677
2014,"University of Nebraska","Sidney"," NE","CT110",1,21,21,10,3110,"HT",50
2014,"University of Nebraska","Sidney"," NE","CT111",1,21,21,6,3106,"YLD",2690
2014,"University of Nebraska","Sidney"," NE","CT111",1,21,21,6,3106,"TW",703
2014,"University of Nebraska","Sidney"," NE","CT111",1,21,21,6,3106,"HT",66
2014,"University of Nebraska","Sidney"," NE","CT112",1,22,22,5,3115,"YLD",2152
2014,"University of Nebraska","Sidney"," NE","CT112",1,22,22,5,3115,"TW",745
2014,"University of Nebraska","Sidney"," NE","CT112",1,22,22,5,3115,"HT",73
2014,"University of Nebraska","Sidney"," NE","CT115",1,22,22,1,3111,"YLD",1863
2014,"University of Nebraska","Sidney"," NE","CT115",1,22,22,1,3111,"TW",677
2014,"University of Nebraska","Sidney"," NE","CT115",1,22,22,1,3111,"HT",66
2014,"University of Nebraska","Sidney"," NE","CT125",1,22,22,4,3114,"YLD",1439
2014,"University of Nebraska","Sidney"," NE","CT125",1,22,22,4,3114,"TW",750
2014,"University of Nebraska","Sidney"," NE","CT125",1,22,22,4,3114,"HT",68
2014,"University of Nebraska","Sidney"," NE","CT135",1,21,21,9,3109,"YLD",2421
2014,"University of Nebraska","Sidney"," NE","CT135",1,21,21,9,3109,"TW",713
2014,"University of Nebraska","Sidney"," NE","CT135",1,21,21,9,3109,"HT",62
2014,"University of Nebraska","Sidney"," NE","CT154",1,21,21,1,3101,"YLD",2643
2014,"University of Nebraska","Sidney"," NE","CT154",1,21,21,1,3101,"TW",709
2014,"University of Nebraska","Sidney"," NE","CT154",1,21,21,1,3101,"HT",68
2014,"University of Nebraska","Sidney"," NE","CT163",1,22,22,7,3117,"YLD",2744
2014,"University of Nebraska","Sidney"," NE","CT163",1,22,22,7,3117,"TW",745
2014,"University of Nebraska","Sidney"," NE","CT163",1,22,22,7,3117,"HT",70
2014,"University of Nebraska","Sidney"," NE","CT185",1,22,22,6,3116,"YLD",2683
2014,"University of Nebraska","Sidney"," NE","CT185",1,22,22,6,3116,"TW",743
2014,"University of Nebraska","Sidney"," NE","CT185",1,22,22,6,3116,"HT",68
2014,"University of Nebraska","Sidney"," NE","CT194",1,22,22,9,3119,"YLD",3403
2014,"University of Nebraska","Sidney"," NE","CT194",1,22,22,9,3119,"TW",761
2014,"University of Nebraska","Sidney"," NE","CT194",1,22,22,9,3119,"HT",74
2014,"University of Nebraska","Sidney"," NE","CT199",1,22,22,2,3112,"YLD",2320
2014,"University of Nebraska","Sidney"," NE","CT199",1,22,22,2,3112,"TW",677
2014,"University of Nebraska","Sidney"," NE","CT199",1,22,22,2,3112,"HT",68
2014,"University of Nebraska","Sidney"," NE","CT213",1,21,21,7,3107,"YLD",2717
2014,"University of Nebraska","Sidney"," NE","CT213",1,21,21,7,3107,"TW",752
2014,"University of Nebraska","Sidney"," NE","CT213",1,21,21,7,3107,"HT",66
2014,"University of Nebraska","Sidney"," NE","CT224",1,22,22,10,3120,"YLD",1742
2014,"University of Nebraska","Sidney"," NE","CT224",1,22,22,10,3120,"TW",748
2014,"University of Nebraska","Sidney"," NE","CT224",1,22,22,10,3120,"HT",74
2014,"University of Nebraska","Sidney"," NE","CT237",1,21,21,2,3102,"YLD",3046
2014,"University of Nebraska","Sidney"," NE","CT237",1,21,21,2,3102,"TW",748
2014,"University of Nebraska","Sidney"," NE","CT237",1,21,21,2,3102,"HT",66
2014,"University of Nebraska","Sidney"," NE","CT30",1,22,22,8,3118,"YLD",1675
2014,"University of Nebraska","Sidney"," NE","CT30",1,22,22,8,3118,"TW",750
2014,"University of Nebraska","Sidney"," NE","CT30",1,22,22,8,3118,"HT",64
2014,"University of Nebraska","Sidney"," NE","CT38",1,21,21,4,3104,"YLD",2091
2014,"University of Nebraska","Sidney"," NE","CT38",1,21,21,4,3104,"TW",750
2014,"University of Nebraska","Sidney"," NE","CT38",1,21,21,4,3104,"HT",72
2014,"University of Nebraska","Sidney"," NE","CT64",1,21,21,3,3103,"YLD",1977
2014,"University of Nebraska","Sidney"," NE","CT64",1,21,21,3,3103,"TW",752
2014,"University of Nebraska","Sidney"," NE","CT64",1,21,21,3,3103,"HT",58
2014,"University of Nebraska","Sidney"," NE","CT69",1,21,21,5,3105,"YLD",2804
2014,"University of Nebraska","Sidney"," NE","CT69",1,21,21,5,3105,"TW",744
2014,"University of Nebraska","Sidney"," NE","CT69",1,21,21,5,3105,"HT",88
2014,"University of Nebraska","Sidney"," NE","CT95",1,21,21,8,3108,"YLD",2428
2014,"University of Nebraska","Sidney"," NE","CT95",1,21,21,8,3108,"TW",750
2014,"University of Nebraska","Sidney"," NE","CT95",1,21,21,8,3108,"HT",56
2014,"University of Nebraska","Sidney"," NE","GOODSYN12",1,15,15,2,2142,"YLD",4432
2014,"University of Nebraska","Sidney"," NE","GOODSYN12",1,15,15,2,2142,"TW",804
2014,"University of Nebraska","Sidney"," NE","GOODSYN12",1,15,15,2,2142,"HT",98
2014,"University of Nebraska","Sidney"," NE","GOODSYN17",1,15,15,1,2141,"YLD",4546
2014,"University of Nebraska","Sidney"," NE","GOODSYN17",1,15,15,1,2141,"TW",820
2014,"University of Nebraska","Sidney"," NE","GOODSYN17",1,15,15,1,2141,"HT",101
2014,"University of Nebraska","Sidney"," NE","GOODSYN23",1,5,5,1,2041,"YLD",4970
2014,"University of Nebraska","Sidney"," NE","GOODSYN23",1,5,5,1,2041,"TW",750
2014,"University of Nebraska","Sidney"," NE","GOODSYN23",1,5,5,1,2041,"HT",100
2014,"University of Nebraska","Sidney"," NE","GOODSYN28",1,5,5,2,2042,"YLD",5010
2014,"University of Nebraska","Sidney"," NE","GOODSYN28",1,5,5,2,2042,"TW",808
2014,"University of Nebraska","Sidney"," NE","GOODSYN28",1,5,5,2,2042,"HT",96
2014,"University of Nebraska","Sidney"," NE","GOODSYN35",1,1,1,5,2005,"YLD",4741
2014,"University of Nebraska","Sidney"," NE","GOODSYN35",1,1,1,5,2005,"TW",794
2014,"University of Nebraska","Sidney"," NE","GOODSYN35",1,1,1,5,2005,"HT",90
2014,"University of Nebraska","Sidney"," NE","GOODSYN37",1,1,1,6,2006,"YLD",4519
2014,"University of Nebraska","Sidney"," NE","GOODSYN37",1,1,1,6,2006,"TW",759
2014,"University of Nebraska","Sidney"," NE","GOODSYN37",1,1,1,6,2006,"HT",100
2014,"University of Nebraska","Sidney"," NE","GOODSYN43",1,7,7,2,2062,"YLD",4270
2014,"University of Nebraska","Sidney"," NE","GOODSYN43",1,7,7,2,2062,"TW",795
2014,"University of Nebraska","Sidney"," NE","GOODSYN43",1,7,7,2,2062,"HT",98
2014,"University of Nebraska","Sidney"," NE","GOODSYN44",1,7,7,1,2061,"YLD",3705
2014,"University of Nebraska","Sidney"," NE","GOODSYN44",1,7,7,1,2061,"TW",694
2014,"University of Nebraska","Sidney"," NE","GOODSYN44",1,7,7,1,2061,"HT",104
2014,"University of Nebraska","Sidney"," NE","GOODSYN5",1,14,14,5,2135,"YLD",5508
2014,"University of Nebraska","Sidney"," NE","GOODSYN5",1,14,14,5,2135,"TW",811
2014,"University of Nebraska","Sidney"," NE","GOODSYN5",1,14,14,5,2135,"HT",110
2014,"University of Nebraska","Sidney"," NE","GOODSYN51",1,4,4,4,2034,"YLD",3860
2014,"University of Nebraska","Sidney"," NE","GOODSYN51",1,4,4,4,2034,"TW",812
2014,"University of Nebraska","Sidney"," NE","GOODSYN51",1,4,4,4,2034,"HT",88
2014,"University of Nebraska","Sidney"," NE","GOODSYN58",1,4,4,3,2033,"YLD",4425
2014,"University of Nebraska","Sidney"," NE","GOODSYN58",1,4,4,3,2033,"TW",797
2014,"University of Nebraska","Sidney"," NE","GOODSYN58",1,4,4,3,2033,"HT",102
2014,"University of Nebraska","Sidney"," NE","GOODSYN61",1,19,19,4,2184,"YLD",3221
2014,"University of Nebraska","Sidney"," NE","GOODSYN61",1,19,19,4,2184,"TW",721
2014,"University of Nebraska","Sidney"," NE","GOODSYN61",1,19,19,4,2184,"HT",85
2014,"University of Nebraska","Sidney"," NE","GOODSYN62",1,19,19,3,2183,"YLD",3430
2014,"University of Nebraska","Sidney"," NE","GOODSYN62",1,19,19,3,2183,"TW",779
2014,"University of Nebraska","Sidney"," NE","GOODSYN62",1,19,19,3,2183,"HT",84
2014,"University of Nebraska","Sidney"," NE","GOODSYN72",1,20,20,4,2194,"YLD",5024
2014,"University of Nebraska","Sidney"," NE","GOODSYN72",1,20,20,4,2194,"TW",750
2014,"University of Nebraska","Sidney"," NE","GOODSYN72",1,20,20,4,2194,"HT",86
2014,"University of Nebraska","Sidney"," NE","GOODSYN8",1,14,14,6,2136,"YLD",4849
2014,"University of Nebraska","Sidney"," NE","GOODSYN8",1,14,14,6,2136,"TW",802
2014,"University of Nebraska","Sidney"," NE","GOODSYN8",1,14,14,6,2136,"HT",107
2014,"University of Nebraska","Sidney"," NE","GOODSYN80",1,20,20,3,2193,"YLD",3887
2014,"University of Nebraska","Sidney"," NE","GOODSYN80",1,20,20,3,2193,"TW",810
2014,"University of Nebraska","Sidney"," NE","GOODSYN80",1,20,20,3,2193,"HT",96
2014,"University of Nebraska","Sidney"," NE","GOODSYN82",1,7,7,3,2063,"YLD",4654
2014,"University of Nebraska","Sidney"," NE","GOODSYN82",1,7,7,3,2063,"TW",831
2014,"University of Nebraska","Sidney"," NE","GOODSYN82",1,7,7,3,2063,"HT",96
2014,"University of Nebraska","Sidney"," NE","GOODSYN88",1,7,7,4,2064,"YLD",5246
2014,"University of Nebraska","Sidney"," NE","GOODSYN88",1,7,7,4,2064,"TW",822
2014,"University of Nebraska","Sidney"," NE","GOODSYN88",1,7,7,4,2064,"HT",98
2014,"University of Nebraska","Sidney"," NE","HW_124",1,2,2,2,2012,"YLD",4533
2014,"University of Nebraska","Sidney"," NE","HW_124",1,2,2,2,2012,"TW",808
2014,"University of Nebraska","Sidney"," NE","HW_124",1,2,2,2,2012,"HT",82
2014,"University of Nebraska","Sidney"," NE","HW_132",1,3,3,3,2023,"YLD",3450
2014,"University of Nebraska","Sidney"," NE","HW_132",1,3,3,3,2023,"TW",741
2014,"University of Nebraska","Sidney"," NE","HW_132",1,3,3,3,2023,"HT",84
2014,"University of Nebraska","Sidney"," NE","HW_133",1,3,3,9,2029,"YLD",4412
2014,"University of Nebraska","Sidney"," NE","HW_133",1,3,3,9,2029,"TW",766
2014,"University of Nebraska","Sidney"," NE","HW_133",1,3,3,9,2029,"HT",70
2014,"University of Nebraska","Sidney"," NE","HW_141",1,2,2,1,2011,"YLD",4223
2014,"University of Nebraska","Sidney"," NE","HW_141",1,2,2,1,2011,"TW",709
2014,"University of Nebraska","Sidney"," NE","HW_141",1,2,2,1,2011,"HT",74
2014,"University of Nebraska","Sidney"," NE","HW_155",1,3,3,1,2021,"YLD",4620
2014,"University of Nebraska","Sidney"," NE","HW_155",1,3,3,1,2021,"TW",750
2014,"University of Nebraska","Sidney"," NE","HW_155",1,3,3,1,2021,"HT",96
2014,"University of Nebraska","Sidney"," NE","HW_174",1,3,3,5,2025,"YLD",3248
2014,"University of Nebraska","Sidney"," NE","HW_174",1,3,3,5,2025,"TW",750
2014,"University of Nebraska","Sidney"," NE","HW_174",1,3,3,5,2025,"HT",74
2014,"University of Nebraska","Sidney"," NE","HW_175",1,2,2,5,2015,"YLD",4223
2014,"University of Nebraska","Sidney"," NE","HW_175",1,2,2,5,2015,"TW",775
2014,"University of Nebraska","Sidney"," NE","HW_175",1,2,2,5,2015,"HT",78
2014,"University of Nebraska","Sidney"," NE","HW_182",1,2,2,6,2016,"YLD",4324
2014,"University of Nebraska","Sidney"," NE","HW_182",1,2,2,6,2016,"TW",754
2014,"University of Nebraska","Sidney"," NE","HW_182",1,2,2,6,2016,"HT",78
2014,"University of Nebraska","Sidney"," NE","HW_237",1,2,2,8,2018,"YLD",3759
2014,"University of Nebraska","Sidney"," NE","HW_237",1,2,2,8,2018,"TW",782
2014,"University of Nebraska","Sidney"," NE","HW_237",1,2,2,8,2018,"HT",80
2014,"University of Nebraska","Sidney"," NE","HW_240",1,3,3,6,2026,"YLD",4398
2014,"University of Nebraska","Sidney"," NE","HW_240",1,3,3,6,2026,"TW",792
2014,"University of Nebraska","Sidney"," NE","HW_240",1,3,3,6,2026,"HT",82
2014,"University of Nebraska","Sidney"," NE","HW_246",1,3,3,2,2022,"YLD",4768
2014,"University of Nebraska","Sidney"," NE","HW_246",1,3,3,2,2022,"TW",767
2014,"University of Nebraska","Sidney"," NE","HW_246",1,3,3,2,2022,"HT",84
2014,"University of Nebraska","Sidney"," NE","HW_256",1,2,2,3,2013,"YLD",3194
2014,"University of Nebraska","Sidney"," NE","HW_256",1,2,2,3,2013,"TW",770
2014,"University of Nebraska","Sidney"," NE","HW_256",1,2,2,3,2013,"HT",68
2014,"University of Nebraska","Sidney"," NE","HW_261",1,2,2,7,2017,"YLD",3753
2014,"University of Nebraska","Sidney"," NE","HW_261",1,2,2,7,2017,"TW",768
2014,"University of Nebraska","Sidney"," NE","HW_261",1,2,2,7,2017,"HT",78
2014,"University of Nebraska","Sidney"," NE","HW_266",1,3,3,4,2024,"YLD",4264
2014,"University of Nebraska","Sidney"," NE","HW_266",1,3,3,4,2024,"TW",750
2014,"University of Nebraska","Sidney"," NE","HW_266",1,3,3,4,2024,"HT",74
2014,"University of Nebraska","Sidney"," NE","HW_267",1,3,3,10,2030,"YLD",4849
2014,"University of Nebraska","Sidney"," NE","HW_267",1,3,3,10,2030,"TW",785
2014,"University of Nebraska","Sidney"," NE","HW_267",1,3,3,10,2030,"HT",86
2014,"University of Nebraska","Sidney"," NE","HW_29",1,3,3,8,2028,"YLD",4196
2014,"University of Nebraska","Sidney"," NE","HW_29",1,3,3,8,2028,"TW",782
2014,"University of Nebraska","Sidney"," NE","HW_29",1,3,3,8,2028,"HT",86
2014,"University of Nebraska","Sidney"," NE","HW_37",1,2,2,4,2014,"YLD",4291
2014,"University of Nebraska","Sidney"," NE","HW_37",1,2,2,4,2014,"TW",776
2014,"University of Nebraska","Sidney"," NE","HW_37",1,2,2,4,2014,"HT",76
2014,"University of Nebraska","Sidney"," NE","HW_44",1,2,2,10,2020,"YLD",4358
2014,"University of Nebraska","Sidney"," NE","HW_44",1,2,2,10,2020,"TW",777
2014,"University of Nebraska","Sidney"," NE","HW_44",1,2,2,10,2020,"HT",74
2014,"University of Nebraska","Sidney"," NE","HW_83",1,2,2,9,2019,"YLD",3598
2014,"University of Nebraska","Sidney"," NE","HW_83",1,2,2,9,2019,"TW",762
2014,"University of Nebraska","Sidney"," NE","HW_83",1,2,2,9,2019,"HT",88
2014,"University of Nebraska","Sidney"," NE","HW_98",1,3,3,7,2027,"YLD",5024
2014,"University of Nebraska","Sidney"," NE","HW_98",1,3,3,7,2027,"TW",793
2014,"University of Nebraska","Sidney"," NE","HW_98",1,3,3,7,2027,"HT",74
2014,"University of Nebraska","Sidney"," NE","NE06545",1,13,13,2,2122,"YLD",4519
2014,"University of Nebraska","Sidney"," NE","NE06545",1,13,13,2,2122,"TW",786
2014,"University of Nebraska","Sidney"," NE","NE06545",1,13,13,2,2122,"HT",74
2014,"University of Nebraska","Sidney"," NE","NE12568",1,14,14,9,2139,"YLD",2798
2014,"University of Nebraska","Sidney"," NE","NE12568",1,14,14,9,2139,"TW",771
2014,"University of Nebraska","Sidney"," NE","NE12568",1,14,14,9,2139,"HT",80
2014,"University of Nebraska","Sidney"," NE","NE12571",1,14,14,10,2140,"YLD",4573
2014,"University of Nebraska","Sidney"," NE","NE12571",1,14,14,10,2140,"TW",811
2014,"University of Nebraska","Sidney"," NE","NE12571",1,14,14,10,2140,"HT",86
2014,"University of Nebraska","Sidney"," NE","NE13407",1,13,13,6,2126,"YLD",4634
2014,"University of Nebraska","Sidney"," NE","NE13407",1,13,13,6,2126,"TW",797
2014,"University of Nebraska","Sidney"," NE","NE13407",1,13,13,6,2126,"HT",76
2014,"University of Nebraska","Sidney"," NE","NE13412",1,10,10,2,2092,"YLD",4344
2014,"University of Nebraska","Sidney"," NE","NE13412",1,10,10,2,2092,"TW",802
2014,"University of Nebraska","Sidney"," NE","NE13412",1,10,10,2,2092,"HT",86
2014,"University of Nebraska","Sidney"," NE","NE13417",1,13,13,5,2125,"YLD",3484
2014,"University of Nebraska","Sidney"," NE","NE13417",1,13,13,5,2125,"TW",819
2014,"University of Nebraska","Sidney"," NE","NE13417",1,13,13,5,2125,"HT",84
2014,"University of Nebraska","Sidney"," NE","NE13441",1,15,15,9,2149,"YLD",4943
2014,"University of Nebraska","Sidney"," NE","NE13441",1,15,15,9,2149,"TW",813
2014,"University of Nebraska","Sidney"," NE","NE13441",1,15,15,9,2149,"HT",86
2014,"University of Nebraska","Sidney"," NE","NE13449",1,20,20,1,2191,"YLD",4008
2014,"University of Nebraska","Sidney"," NE","NE13449",1,20,20,1,2191,"TW",776
2014,"University of Nebraska","Sidney"," NE","NE13449",1,20,20,1,2191,"HT",84
2014,"University of Nebraska","Sidney"," NE","NE13470",1,14,14,7,2137,"YLD",5629
2014,"University of Nebraska","Sidney"," NE","NE13470",1,14,14,7,2137,"TW",812
2014,"University of Nebraska","Sidney"," NE","NE13470",1,14,14,7,2137,"HT",84
2014,"University of Nebraska","Sidney"," NE","NE13498",1,5,5,8,2048,"YLD",4580
2014,"University of Nebraska","Sidney"," NE","NE13498",1,5,5,8,2048,"TW",851
2014,"University of Nebraska","Sidney"," NE","NE13498",1,5,5,8,2048,"HT",86
2014,"University of Nebraska","Sidney"," NE","NE13510",1,14,14,8,2138,"YLD",4331
2014,"University of Nebraska","Sidney"," NE","NE13510",1,14,14,8,2138,"TW",790
2014,"University of Nebraska","Sidney"," NE","NE13510",1,14,14,8,2138,"HT",82
2014,"University of Nebraska","Sidney"," NE","NE13522",1,5,5,6,2046,"YLD",4075
2014,"University of Nebraska","Sidney"," NE","NE13522",1,5,5,6,2046,"TW",780
2014,"University of Nebraska","Sidney"," NE","NE13522",1,5,5,6,2046,"HT",80
2014,"University of Nebraska","Sidney"," NE","NE13556",1,11,11,7,2107,"YLD",4781
2014,"University of Nebraska","Sidney"," NE","NE13556",1,11,11,7,2107,"TW",812
2014,"University of Nebraska","Sidney"," NE","NE13556",1,11,11,7,2107,"HT",96
2014,"University of Nebraska","Sidney"," NE","NE13571",1,5,5,7,2047,"YLD",4243
2014,"University of Nebraska","Sidney"," NE","NE13571",1,5,5,7,2047,"TW",790
2014,"University of Nebraska","Sidney"," NE","NE13571",1,5,5,7,2047,"HT",80
2014,"University of Nebraska","Sidney"," NE","NE13589",1,20,20,9,2199,"YLD",4714
2014,"University of Nebraska","Sidney"," NE","NE13589",1,20,20,9,2199,"TW",792
2014,"University of Nebraska","Sidney"," NE","NE13589",1,20,20,9,2199,"HT",80
2014,"University of Nebraska","Sidney"," NE","NE13593",1,5,5,9,2049,"YLD",4553
2014,"University of Nebraska","Sidney"," NE","NE13593",1,5,5,9,2049,"TW",833
2014,"University of Nebraska","Sidney"," NE","NE13593",1,5,5,9,2049,"HT",78
2014,"University of Nebraska","Sidney"," NE","NE13607",1,16,16,1,2151,"YLD",4586
2014,"University of Nebraska","Sidney"," NE","NE13607",1,16,16,1,2151,"TW",801
2014,"University of Nebraska","Sidney"," NE","NE13607",1,16,16,1,2151,"HT",78
2014,"University of Nebraska","Sidney"," NE","NE13625",1,19,19,2,2182,"YLD",4923
2014,"University of Nebraska","Sidney"," NE","NE13625",1,19,19,2,2182,"TW",816
2014,"University of Nebraska","Sidney"," NE","NE13625",1,19,19,2,2182,"HT",80
2014,"University of Nebraska","Sidney"," NE","NE13627",1,11,11,8,2108,"YLD",5689
2014,"University of Nebraska","Sidney"," NE","NE13627",1,11,11,8,2108,"TW",801
2014,"University of Nebraska","Sidney"," NE","NE13627",1,11,11,8,2108,"HT",86
2014,"University of Nebraska","Sidney"," NE","NE13628",1,20,20,2,2192,"YLD",3753
2014,"University of Nebraska","Sidney"," NE","NE13628",1,20,20,2,2192,"TW",822
2014,"University of Nebraska","Sidney"," NE","NE13628",1,20,20,2,2192,"HT",80
2014,"University of Nebraska","Sidney"," NE","NE13630",1,10,10,1,2091,"YLD",4802
2014,"University of Nebraska","Sidney"," NE","NE13630",1,10,10,1,2091,"TW",777
2014,"University of Nebraska","Sidney"," NE","NE13630",1,10,10,1,2091,"HT",88
2014,"University of Nebraska","Sidney"," NE","NE13637",1,16,16,2,2152,"YLD",4546
2014,"University of Nebraska","Sidney"," NE","NE13637",1,16,16,2,2152,"TW",798
2014,"University of Nebraska","Sidney"," NE","NE13637",1,16,16,2,2152,"HT",80
2014,"University of Nebraska","Sidney"," NE","NE13638",1,15,15,10,2150,"YLD",5400
2014,"University of Nebraska","Sidney"," NE","NE13638",1,15,15,10,2150,"TW",797
2014,"University of Nebraska","Sidney"," NE","NE13638",1,15,15,10,2150,"HT",80
2014,"University of Nebraska","Sidney"," NE","NE13639",1,5,5,5,2045,"YLD",4479
2014,"University of Nebraska","Sidney"," NE","NE13639",1,5,5,5,2045,"TW",784
2014,"University of Nebraska","Sidney"," NE","NE13639",1,5,5,5,2045,"HT",82
2014,"University of Nebraska","Sidney"," NE","NE13655",1,14,14,3,2133,"YLD",4620
2014,"University of Nebraska","Sidney"," NE","NE13655",1,14,14,3,2133,"TW",795
2014,"University of Nebraska","Sidney"," NE","NE13655",1,14,14,3,2133,"HT",100
2014,"University of Nebraska","Sidney"," NE","NE13660",1,14,14,4,2134,"YLD",5427
2014,"University of Nebraska","Sidney"," NE","NE13660",1,14,14,4,2134,"TW",813
2014,"University of Nebraska","Sidney"," NE","NE13660",1,14,14,4,2134,"HT",84
2014,"University of Nebraska","Sidney"," NE","NE13680",1,5,5,10,2050,"YLD",4936
2014,"University of Nebraska","Sidney"," NE","NE13680",1,5,5,10,2050,"TW",795
2014,"University of Nebraska","Sidney"," NE","NE13680",1,5,5,10,2050,"HT",90
2014,"University of Nebraska","Sidney"," NE","NE13695",1,19,19,1,2181,"YLD",4425
2014,"University of Nebraska","Sidney"," NE","NE13695",1,19,19,1,2181,"TW",799
2014,"University of Nebraska","Sidney"," NE","NE13695",1,19,19,1,2181,"HT",84
2014,"University of Nebraska","Sidney"," NE","NE13697",1,4,4,2,2032,"YLD",4640
2014,"University of Nebraska","Sidney"," NE","NE13697",1,4,4,2,2032,"TW",817
2014,"University of Nebraska","Sidney"," NE","NE13697",1,4,4,2,2032,"HT",82
2014,"University of Nebraska","Sidney"," NE","NE13698",1,4,4,1,2031,"YLD",5400
2014,"University of Nebraska","Sidney"," NE","NE13698",1,4,4,1,2031,"TW",750
2014,"University of Nebraska","Sidney"," NE","NE13698",1,4,4,1,2031,"HT",82
2014,"University of Nebraska","Sidney"," NE","NE13700",1,20,20,10,2200,"YLD",3773
2014,"University of Nebraska","Sidney"," NE","NE13700",1,20,20,10,2200,"TW",736
2014,"University of Nebraska","Sidney"," NE","NE13700",1,20,20,10,2200,"HT",62
2014,"University of Nebraska","Sidney"," NE","NH13415",1,15,15,7,2147,"YLD",4882
2014,"University of Nebraska","Sidney"," NE","NH13415",1,15,15,7,2147,"TW",828
2014,"University of Nebraska","Sidney"," NE","NH13415",1,15,15,7,2147,"HT",82
2014,"University of Nebraska","Sidney"," NE","NH13606",1,15,15,8,2148,"YLD",5098
2014,"University of Nebraska","Sidney"," NE","NH13606",1,15,15,8,2148,"TW",780
2014,"University of Nebraska","Sidney"," NE","NH13606",1,15,15,8,2148,"HT",82
2014,"University of Nebraska","Sidney"," NE","NH13692",1,14,14,1,2131,"YLD",5535
