YR,PROGRAM,STUDY,DESCRIPTION,DESIGN,LOC,ID,TYPE,REP,BLOCK,PLOT,ROW,COL,TW,YLD,HT,NOTES
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_182,plot,2,18,2373,18,13,116,12105,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_237,plot,2,19,2390,19,20,116,12038,74,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_240,plot,2,19,2386,19,16,103,12038,78,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_246,plot,2,18,2375,18,15,,12307,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_256,plot,2,18,2380,18,20,103,12172,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_261,plot,2,19,2384,19,14,90,12240,74,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_266,plot,2,19,2381,19,11,116,12038,76,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_267,plot,2,18,2376,18,16,,12307,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_29,plot,2,18,2378,18,18,,12240,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_37,plot,2,19,2385,19,15,103,12172,72,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_44,plot,2,19,2389,19,19,,12240,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_83,plot,2,19,2387,19,17,,12038,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",HW_98,plot,2,18,2372,18,12,90,12172,72,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE06545,plot,2,1,2209,1,19,39,12172,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE12568,plot,2,1,2201,1,11,103,12038,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE12571,plot,2,1,2202,1,12,90,12038,90,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13407,plot,2,13,2330,13,20,103,11836,71,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13412,plot,2,4,2239,4,19,116,11836,88,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13417,plot,2,13,2329,13,19,,11903,76,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13441,plot,2,15,2350,15,20,116,11971,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13449,plot,2,2,2213,2,13,116,12038,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13470,plot,2,7,2261,7,11,51,11836,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13498,plot,2,20,2400,20,20,77,11971,78,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13510,plot,2,7,2262,7,12,103,11769,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13522,plot,2,20,2398,20,18,,12374,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13556,plot,2,2,2216,2,16,64,12240,96,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13571,plot,2,20,2399,20,19,51,12172,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13589,plot,2,12,2316,12,16,51,12240,94,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13593,plot,2,4,2233,4,13,103,11836,96,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13607,plot,2,10,2299,10,19,64,12038,94,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13625,plot,2,10,2296,10,16,51,11903,100,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13627,plot,2,2,2215,2,15,39,12307,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13628,plot,2,2,2214,2,14,77,12307,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13630,plot,2,4,2240,4,20,77,12240,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13637,plot,2,10,2300,10,20,64,11971,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13638,plot,2,15,2349,15,19,90,12038,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13639,plot,2,20,2397,20,17,90,12240,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13655,plot,2,2,2212,2,12,,12240,102,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13660,plot,2,2,2211,2,11,26,12374,88,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13680,plot,2,4,2234,4,14,90,11971,100,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13695,plot,2,10,2295,10,15,103,12172,96,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13697,plot,2,4,2232,4,12,39,12105,94,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13698,plot,2,4,2231,4,11,39,11971,96,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NE13700,plot,2,12,2315,12,15,64,12307,94,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NH13415,plot,2,9,2289,9,19,103,11836,88,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NH13606,plot,2,9,2290,9,20,64,12307,87,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NH13692,plot,2,14,2332,14,12,64,12307,98,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NH13693,plot,2,14,2331,14,11,64,12038,100,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13455,plot,2,1,2203,1,13,26,12172,94,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13457,plot,2,13,2321,13,11,90,12038,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13499,plot,2,5,2244,5,14,64,11971,94,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13502,plot,2,20,2391,20,11,90,12105,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13516,plot,2,8,2274,8,14,90,12105,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13526,plot,2,1,2204,1,14,90,12038,79,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13536,plot,2,8,2280,8,20,51,12038,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13559,plot,2,14,2333,14,13,77,12038,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13563,plot,2,8,2273,8,13,64,12038,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13572,plot,2,5,2243,5,13,51,12038,102,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13575,plot,2,20,2392,20,12,39,12240,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13596,plot,2,14,2334,14,14,77,12038,90,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13615,plot,2,13,2322,13,12,39,12307,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13652,plot,2,3,2223,3,13,26,12105,96,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13666,plot,2,8,2279,8,19,39,12105,70,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",NW13669,plot,2,3,2222,3,12,64,11769,87,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_10,plot,2,17,2364,17,14,103,11903,74,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_105,plot,2,17,2362,17,12,103,11903,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_108,plot,2,16,2355,16,15,116,11836,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_11,plot,2,16,2354,16,14,103,12038,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_111,plot,2,16,2359,16,19,,12038,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_112,plot,2,17,2366,17,16,116,11903,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_113,plot,2,17,2370,17,20,116,11702,78,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_115,plot,2,17,2363,17,13,103,11971,82,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_119,plot,2,17,2365,17,15,103,11903,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_122,plot,2,17,2369,17,19,116,12038,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_123,plot,2,16,2352,16,12,116,11702,86,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_124,plot,2,16,2356,16,16,116,11836,78,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_46,plot,2,16,2360,16,20,,12038,73,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_48,plot,2,16,2358,16,18,103,11769,74,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_52,plot,2,16,2351,16,11,39,12038,80,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_63,plot,2,17,2361,17,11,51,12105,72,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_65,plot,2,17,2367,17,17,103,12038,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_67,plot,2,16,2357,16,17,103,12038,84,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_69,plot,2,16,2353,16,13,51,11971,88,
2014,University of Nebraska,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,"Ithaca, NE",TX1112_87,plot,2,17,2368,17,18,,12038,70,
